scenario_name,game_type,coalition_id,v_value,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11
buldyrev2010_italy_case_study,protection,coalition_2307,0.5,True,True,False,False,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2308,0.5,False,False,True,False,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2309,0.5,True,False,True,False,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2310,0.5,False,True,True,False,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2311,0.5,True,True,True,False,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2312,0.5,False,False,False,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2313,0.5,True,False,False,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2314,0.5,False,True,False,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2315,0.5,True,True,False,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2316,0.5,False,False,True,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2317,0.5,True,False,True,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2318,0.5,False,True,True,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2319,0.5,True,True,True,True,False,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2320,0.5,False,False,False,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2321,0.5,True,False,False,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2322,0.5,False,True,False,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2323,0.5,True,True,False,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2324,0.5,False,False,True,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2325,0.5,True,False,True,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2326,0.5,False,True,True,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2327,0.5,True,True,True,False,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2328,0.5,False,False,False,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2329,0.5,True,False,False,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2330,0.5,False,True,False,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2331,0.5,True,True,False,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2332,0.5,False,False,True,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2333,0.5,True,False,True,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2334,0.5,False,True,True,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2335,0.5,True,True,True,True,True,False,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2336,0.5,False,False,False,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2337,0.5,True,False,False,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2338,0.5,False,True,False,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2339,0.5,True,True,False,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2340,0.5,False,False,True,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2341,0.5,True,False,True,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2342,0.5,False,True,True,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2343,0.5,True,True,True,False,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2344,0.5,False,False,False,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2345,0.5,True,False,False,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2346,0.5,False,True,False,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2347,0.5,True,True,False,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2348,0.5,False,False,True,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2349,0.5,True,False,True,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2350,0.5,False,True,True,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2351,0.5,True,True,True,True,False,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2352,0.5,False,False,False,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2353,0.5,True,False,False,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2354,0.5,False,True,False,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2355,0.5,True,True,False,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2356,0.5,False,False,True,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2357,0.5,True,False,True,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2358,0.5,False,True,True,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2359,0.5,True,True,True,False,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2360,0.5,False,False,False,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2361,0.5,True,False,False,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2362,0.5,False,True,False,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2363,0.5,True,True,False,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2364,0.5,False,False,True,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2365,0.5,True,False,True,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2366,0.5,False,True,True,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2367,0.5,True,True,True,True,True,True,False,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2368,0.75,False,False,False,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2369,0.75,True,False,False,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2370,0.75,False,True,False,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2371,0.75,True,True,False,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2372,0.75,False,False,True,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2373,0.75,True,False,True,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2374,0.75,False,True,True,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2375,0.75,True,True,True,False,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2376,0.75,False,False,False,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2377,0.75,True,False,False,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2378,0.75,False,True,False,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2379,0.75,True,True,False,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2380,0.75,False,False,True,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2381,0.75,True,False,True,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2382,0.75,False,True,True,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2383,0.75,True,True,True,True,False,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2384,0.75,False,False,False,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2385,0.75,True,False,False,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2386,0.75,False,True,False,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2387,0.75,True,True,False,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2388,0.75,False,False,True,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2389,0.75,True,False,True,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2390,0.75,False,True,True,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2391,0.75,True,True,True,False,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2392,0.75,False,False,False,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2393,0.75,True,False,False,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2394,0.75,False,True,False,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2395,0.75,True,True,False,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2396,0.75,False,False,True,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2397,0.75,True,False,True,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2398,0.75,False,True,True,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2399,0.75,True,True,True,True,True,False,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2400,0.75,False,False,False,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2401,0.75,True,False,False,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2402,0.75,False,True,False,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2403,0.75,True,True,False,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2404,0.75,False,False,True,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2405,0.75,True,False,True,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2406,0.75,False,True,True,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2407,0.75,True,True,True,False,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2408,0.75,False,False,False,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2409,0.75,True,False,False,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2410,0.75,False,True,False,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2411,0.75,True,True,False,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2412,0.75,False,False,True,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2413,0.75,True,False,True,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2414,0.75,False,True,True,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2415,0.75,True,True,True,True,False,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2416,0.75,False,False,False,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2417,0.75,True,False,False,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2418,0.75,False,True,False,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2419,0.75,True,True,False,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2420,0.75,False,False,True,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2421,0.75,True,False,True,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2422,0.75,False,True,True,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2423,0.75,True,True,True,False,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2424,0.75,False,False,False,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2425,0.75,True,False,False,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2426,0.75,False,True,False,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2427,0.75,True,True,False,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2428,0.75,False,False,True,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2429,0.75,True,False,True,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2430,0.75,False,True,True,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2431,0.75,True,True,True,True,True,True,True,False,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2432,0.5,False,False,False,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2433,0.5,True,False,False,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2434,0.5,False,True,False,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2435,0.5,True,True,False,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2436,0.5,False,False,True,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2437,0.5,True,False,True,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2438,0.5,False,True,True,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2439,0.5,True,True,True,False,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2440,0.5,False,False,False,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2441,0.5,True,False,False,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2442,0.5,False,True,False,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2443,0.5,True,True,False,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2444,0.5,False,False,True,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2445,0.5,True,False,True,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2446,0.5,False,True,True,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2447,0.5,True,True,True,True,False,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2448,0.5,False,False,False,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2449,0.5,True,False,False,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2450,0.5,False,True,False,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2451,0.5,True,True,False,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2452,0.5,False,False,True,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2453,0.5,True,False,True,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2454,0.5,False,True,True,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2455,0.5,True,True,True,False,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2456,0.5,False,False,False,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2457,0.5,True,False,False,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2458,0.5,False,True,False,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2459,0.5,True,True,False,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2460,0.5,False,False,True,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2461,0.5,True,False,True,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2462,0.5,False,True,True,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2463,0.5,True,True,True,True,True,False,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2464,0.5,False,False,False,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2465,0.5,True,False,False,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2466,0.5,False,True,False,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2467,0.5,True,True,False,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2468,0.5,False,False,True,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2469,0.5,True,False,True,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2470,0.5,False,True,True,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2471,0.5,True,True,True,False,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2472,0.5,False,False,False,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2473,0.5,True,False,False,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2474,0.5,False,True,False,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2475,0.5,True,True,False,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2476,0.5,False,False,True,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2477,0.5,True,False,True,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2478,0.5,False,True,True,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2479,0.5,True,True,True,True,False,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2480,0.5,False,False,False,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2481,0.5,True,False,False,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2482,0.5,False,True,False,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2483,0.5,True,True,False,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2484,0.5,False,False,True,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2485,0.5,True,False,True,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2486,0.5,False,True,True,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2487,0.5,True,True,True,False,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2488,0.5,False,False,False,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2489,0.5,True,False,False,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2490,0.5,False,True,False,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2491,0.5,True,True,False,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2492,0.5,False,False,True,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2493,0.5,True,False,True,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2494,0.5,False,True,True,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2495,0.5,True,True,True,True,True,True,False,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2496,0.75,False,False,False,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2497,0.75,True,False,False,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2498,0.75,False,True,False,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2499,0.75,True,True,False,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2500,0.75,False,False,True,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2501,0.75,True,False,True,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2502,0.75,False,True,True,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2503,0.75,True,True,True,False,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2504,0.75,False,False,False,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2505,0.75,True,False,False,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2506,0.75,False,True,False,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2507,0.75,True,True,False,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2508,0.75,False,False,True,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2509,0.75,True,False,True,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2510,0.75,False,True,True,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2511,0.75,True,True,True,True,False,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2512,0.75,False,False,False,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2513,0.75,True,False,False,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2514,0.75,False,True,False,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2515,0.75,True,True,False,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2516,0.75,False,False,True,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2517,0.75,True,False,True,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2518,0.75,False,True,True,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2519,0.75,True,True,True,False,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2520,0.75,False,False,False,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2521,0.75,True,False,False,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2522,0.75,False,True,False,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2523,0.75,True,True,False,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2524,0.75,False,False,True,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2525,0.75,True,False,True,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2526,0.75,False,True,True,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2527,0.75,True,True,True,True,True,False,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2528,0.75,False,False,False,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2529,0.75,True,False,False,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2530,0.75,False,True,False,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2531,0.75,True,True,False,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2532,0.75,False,False,True,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2533,0.75,True,False,True,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2534,0.75,False,True,True,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2535,0.75,True,True,True,False,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2536,0.75,False,False,False,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2537,0.75,True,False,False,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2538,0.75,False,True,False,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2539,0.75,True,True,False,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2540,0.75,False,False,True,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2541,0.75,True,False,True,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2542,0.75,False,True,True,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2543,0.75,True,True,True,True,False,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2544,0.75,False,False,False,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2545,0.75,True,False,False,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2546,0.75,False,True,False,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2547,0.75,True,True,False,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2548,0.75,False,False,True,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2549,0.75,True,False,True,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2550,0.75,False,True,True,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2551,0.75,True,True,True,False,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2552,0.75,False,False,False,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2553,0.75,True,False,False,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2554,0.75,False,True,False,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2555,0.75,True,True,False,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2556,0.75,False,False,True,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2557,0.75,True,False,True,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2558,0.75,False,True,True,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2559,0.75,True,True,True,True,True,True,True,True,True,False,False,True
buldyrev2010_italy_case_study,protection,coalition_2560,0.5,False,False,False,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2561,0.5,True,False,False,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2562,0.5,False,True,False,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2563,0.5,True,True,False,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2564,0.5,False,False,True,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2565,0.5,True,False,True,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2566,0.5,False,True,True,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2567,0.5,True,True,True,False,False,False,False,False,False,True,False,True
buldyrev2010_italy_case_study,protection,coalition_2568,0.5,False,False,False,True,False,False,False,False,False,True,False,True
